"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"28_2A_09","28_2A","28",0,-1.375,0,0,NA,198.85,55.85,NA,NA
"28_2A_09","28_2A","28",1,-1.25,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",2,-1.125,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",3,-1,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",4,-0.875,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",5,-0.75,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",6,-0.625,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",7,-0.5,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",8,-0.375,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",9,-0.25,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",10,-0.125,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",11,0,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",12,0.125,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",13,0.25,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",14,0.375,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",15,0.5,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",16,0.625,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",17,0.75,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",18,0.875,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",19,1,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",20,1.125,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",21,1.25,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",22,1.375,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",23,1.5,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",24,1.625,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",25,1.75,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",26,1.875,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",27,2,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",28,2.125,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",29,2.25,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",30,2.375,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",31,2.5,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",32,2.625,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",33,2.75,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",34,2.875,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",35,3,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",36,3.125,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",37,3.25,0,1,4.30334234237671,198.85,55.85,0,0
"28_2A_09","28_2A","28",38,3.375,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",39,3.5,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",40,3.625,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",41,3.75,0,0,NA,198.85,55.85,0,0
"28_2A_09","28_2A","28",42,3.875,0,1,3.86823511123657,232.84,61.59,34.4712590428606,-1.80980000000008
"28_2A_09","28_2A","28",43,4,0,1,3.61316752433777,232.78,61.63,0.0721110255092812,0.0053999999999997
"28_2A_09","28_2A","28",44,4.125,0,1,3.63458633422852,232.81,61.81,0.182482875908947,0
