"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"23_3D_21","23_3D","23",0,-4.25,0,0,NA,348.44,516.84,NA,NA
"23_3D_21","23_3D","23",1,-4.125,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",2,-4,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",3,-3.875,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",4,-3.75,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",5,-3.625,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",6,-3.5,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",7,-3.375,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",8,-3.25,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",9,-3.125,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",10,-3,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",11,-2.875,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",12,-2.75,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",13,-2.625,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",14,-2.5,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",15,-2.375,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",16,-2.25,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",17,-2.125,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",18,-2,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",19,-1.875,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",20,-1.75,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",21,-1.625,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",22,-1.5,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",23,-1.375,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",24,-1.25,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",25,-1.125,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",26,-1,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",27,-0.875,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",28,-0.75,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",29,-0.625,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",30,-0.5,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",31,-0.375,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",32,-0.25,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",33,-0.125,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",34,0,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",35,0.125,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",36,0.25,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",37,0.375,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",38,0.5,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",39,0.625,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",40,0.75,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",41,0.875,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",42,1,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",43,1.125,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",44,1.25,0,1,3.16227769851685,348.44,516.84,0,0
"23_3D_21","23_3D","23",45,1.375,0,0,NA,348.44,516.84,0,0
"23_3D_21","23_3D","23",46,1.5,0,0,NA,348.44,516.84,0,0
