"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"12_3A_09","12_3A","12",0,-1,0,0,NA,281.22,141.78,NA,NA
"12_3A_09","12_3A","12",1,-0.875,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",2,-0.75,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",3,-0.625,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",4,-0.5,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",5,-0.375,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",6,-0.25,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",7,-0.125,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",8,0,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",9,0.125,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",10,0.25,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",11,0.375,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",12,0.5,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",13,0.625,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",14,0.75,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",15,0.875,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",16,1,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",17,1.125,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",18,1.25,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",19,1.375,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",20,1.5,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",21,1.625,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",22,1.75,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",23,1.875,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",24,2,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",25,2.125,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",26,2.25,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",27,2.375,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",28,2.5,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",29,2.625,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",30,2.75,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",31,2.875,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",32,3,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",33,3.125,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",34,3.25,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",35,3.375,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",36,3.5,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",37,3.625,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",38,3.75,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",39,3.875,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",40,4,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",41,4.125,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",42,4.25,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",43,4.375,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",44,4.5,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",45,4.625,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",46,4.75,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",47,4.875,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",48,5,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",49,5.125,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",50,5.25,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",51,5.375,0,0,NA,281.22,141.78,0,0
"12_3A_09","12_3A","12",52,5.5,0,0,NA,281.22,141.78,0,0
